"Time since engine start(millis)","Unix Epoch Timestamp","Date/Time",unused,"AITS (blackair)",unused,unused,unused,"Battery Voltage(~12v)",unused,unused,unused,unused,unused,RPM
2519000, 1478552483,"2016/11/7 21:1:23",3.32,79.60,,,3.39,11.77,4.16,12.33,4.16,-8.45,,928
2519999, 1478552484,"2016/11/7 21:1:24",3.31,79.41,,,3.39,11.77,4.16,12.33,4.16,-8.45,,928
2520999, 1478552485,"2016/11/7 21:1:25",3.31,79.41,,,3.40,11.79,4.16,12.33,4.16,-8.45,,930
2521999, 1478552486,"2016/11/7 21:1:26",3.30,79.03,,,3.39,11.77,4.16,12.33,4.16,-8.45,,957
2522998, 1478552487,"2016/11/7 21:1:27",3.30,79.03,,,3.39,11.77,4.16,12.33,4.16,-8.45,,930
2524000, 1478552488,"2016/11/7 21:1:28",3.30,78.83,,,3.39,11.75,4.16,12.33,4.16,-8.45,,899
2524999, 1478552489,"2016/11/7 21:1:29",3.30,78.83,,,3.39,11.75,4.16,12.33,4.16,-8.45,,928
2526000, 1478552490,"2016/11/7 21:1:30",3.30,78.83,,,3.40,11.79,4.16,12.33,4.16,-8.45,,990
2526999, 1478552491,"2016/11/7 21:1:31",3.29,78.64,,,3.36,11.65,4.16,12.33,4.16,-8.45,,928
2528000, 1478552492,"2016/11/7 21:1:32",3.29,78.44,,,3.41,11.82,4.16,12.33,4.16,-8.45,,1015
2529000, 1478552493,"2016/11/7 21:1:33",3.28,78.25,,,3.40,11.79,4.16,12.33,4.16,-8.45,,1020
2529999, 1478552494,"2016/11/7 21:1:34",3.28,78.05,,,3.41,11.84,4.16,12.33,4.15,-9.79,,928
2531000, 1478552495,"2016/11/7 21:1:35",3.25,77.06,,,3.41,11.84,4.16,12.33,4.16,-7.12,,928
2531999, 1478552496,"2016/11/7 21:1:36",3.25,76.86,,,3.41,11.84,4.16,12.33,4.16,-8.45,,928
2533000, 1478552497,"2016/11/7 21:1:37",3.24,76.46,,,3.37,11.70,4.16,12.33,4.16,-8.45,,1020
2533999, 1478552498,"2016/11/7 21:1:38",3.23,76.26,,,3.41,11.84,4.16,12.33,4.15,-11.13,,928
2535000, 1478552499,"2016/11/7 21:1:39",3.23,76.26,,,3.39,11.75,4.16,12.33,4.16,-8.45,,930
2535998, 1478552500,"2016/11/7 21:1:40",3.23,76.06,,,3.39,11.77,4.16,12.33,4.16,-8.45,,928
2536998, 1478552501,"2016/11/7 21:1:41",3.23,76.26,,,3.41,11.84,4.16,12.33,4.16,-8.45,,928
2538000, 1478552502,"2016/11/7 21:1:42",3.23,76.06,,,3.37,11.70,4.16,12.33,4.16,-8.45,,930
2538999, 1478552503,"2016/11/7 21:1:43",3.23,76.06,,,3.42,11.87,4.16,12.33,4.15,-9.79,,928
2540000, 1478552504,"2016/11/7 21:1:44",3.23,76.06,,,3.42,11.87,4.16,12.33,4.16,-8.45,,930
2540998, 1478552505,"2016/11/7 21:1:45",3.23,76.06,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2541999, 1478552506,"2016/11/7 21:1:46",3.23,76.06,,,3.41,11.84,4.16,12.33,4.16,-8.45,,928
2542998, 1478552507,"2016/11/7 21:1:47",3.23,76.06,,,3.42,11.87,4.16,12.33,4.16,-8.45,,928
2543998, 1478552508,"2016/11/7 21:1:48",3.23,76.26,,,3.38,11.74,4.16,12.33,4.16,-8.45,,960
2544999, 1478552509,"2016/11/7 21:1:49",3.24,76.66,,,3.42,11.87,4.16,12.33,4.16,-8.45,,957
2545999, 1478552510,"2016/11/7 21:1:50",3.24,76.66,,,3.41,11.84,4.16,12.33,4.16,-8.45,,930
2546999, 1478552511,"2016/11/7 21:1:51",3.24,76.66,,,3.41,11.84,4.16,12.33,4.16,-8.45,,957
2547999, 1478552512,"2016/11/7 21:1:52",3.24,76.66,,,3.32,11.52,4.16,12.33,4.16,-8.45,,928
2548999, 1478552513,"2016/11/7 21:1:53",3.27,77.66,,,3.34,11.58,4.16,12.33,4.16,-8.45,,990
2549999, 1478552514,"2016/11/7 21:1:54",3.32,79.60,,,3.34,11.60,4.16,12.33,4.16,-8.45,,957
2551000, 1478552515,"2016/11/7 21:1:55",3.36,81.31,,,3.34,11.60,4.16,12.33,4.16,-8.45,,960
2552000, 1478552516,"2016/11/7 21:1:56",3.41,83.33,,,3.35,11.62,4.16,12.33,4.17,-3.13,,928
2553000, 1478552517,"2016/11/7 21:1:57",3.45,84.59,,,3.35,11.62,4.16,12.33,4.16,-8.45,,957
2554000, 1478552518,"2016/11/7 21:1:58",3.48,85.82,,,3.35,11.62,4.16,12.33,4.16,-8.45,,990
2554998, 1478552519,"2016/11/7 21:1:59",3.51,86.85,,,3.31,11.48,4.16,12.33,4.16,-8.45,,928
2556000, 1478552520,"2016/11/7 21:2:0",3.53,87.53,,,3.34,11.60,4.16,12.33,4.16,-8.45,,928
2556998, 1478552521,"2016/11/7 21:2:1",3.55,88.37,,,3.34,11.58,4.16,12.33,4.16,-8.45,,960
2558000, 1478552522,"2016/11/7 21:2:2",3.57,88.87,,,3.35,11.62,4.16,13.92,4.16,-8.45,,957
2558999, 1478552523,"2016/11/7 21:2:3",3.59,89.53,,,3.34,11.58,4.16,13.92,4.16,-8.45,,928
2560000, 1478552524,"2016/11/7 21:2:4",3.60,90.02,,,3.36,11.65,4.16,12.33,4.16,-8.45,,960
2560999, 1478552525,"2016/11/7 21:2:5",3.61,90.35,,,3.34,11.58,4.16,12.33,4.16,-8.45,,1015
2561999, 1478552526,"2016/11/7 21:2:6",3.63,90.83,,,3.32,11.50,4.16,12.33,4.16,-8.45,,990
2563000, 1478552527,"2016/11/7 21:2:7",3.64,91.15,,,3.33,11.55,4.16,12.33,4.16,-8.45,,899
2563999, 1478552528,"2016/11/7 21:2:8",3.65,91.47,,,3.33,11.53,4.16,12.33,4.16,-8.45,,986
2565000, 1478552529,"2016/11/7 21:2:9",3.66,91.78,,,3.33,11.53,4.16,12.33,4.16,-8.45,,990
2565999, 1478552530,"2016/11/7 21:2:10",3.67,92.10,,,3.30,11.43,4.16,12.33,4.15,-9.79,,986
2566999, 1478552531,"2016/11/7 21:2:11",3.67,92.25,,,3.33,11.53,4.16,12.33,4.16,-8.45,,957
2568000, 1478552532,"2016/11/7 21:2:12",3.68,92.57,,,3.33,11.55,4.16,12.33,4.16,-8.45,,930
2568998, 1478552533,"2016/11/7 21:2:13",3.68,92.57,,,3.34,11.58,4.16,12.33,4.16,-8.45,,957
2570000, 1478552534,"2016/11/7 21:2:14",3.69,92.72,,,3.32,11.52,4.16,12.33,4.16,-8.45,,930
2570999, 1478552535,"2016/11/7 21:2:15",3.69,92.88,,,3.33,11.55,4.16,12.33,4.16,-8.45,,957
2572000, 1478552536,"2016/11/7 21:2:16",3.70,93.03,,,3.30,11.43,4.16,12.33,4.16,-8.45,,930
2572999, 1478552537,"2016/11/7 21:2:17",3.70,93.18,,,3.33,11.55,4.16,12.33,4.16,-8.45,,957
2574000, 1478552538,"2016/11/7 21:2:18",3.70,93.18,,,3.33,11.55,4.16,12.33,4.16,-8.45,,960
2574999, 1478552539,"2016/11/7 21:2:19",3.71,93.34,,,3.33,11.53,4.16,12.33,4.16,-8.45,,986
2576000, 1478552540,"2016/11/7 21:2:20",3.71,93.34,,,3.32,11.52,4.16,12.33,4.16,-8.45,,928
2577000, 1478552541,"2016/11/7 21:2:21",3.71,93.34,,,3.33,11.55,4.16,12.33,4.16,-8.45,,930
2577999, 1478552542,"2016/11/7 21:2:22",3.71,93.49,,,3.33,11.53,4.16,12.33,4.16,-8.45,,957
2579000, 1478552543,"2016/11/7 21:2:23",3.72,93.64,,,3.33,11.55,4.16,13.92,4.16,-8.45,,960
2579999, 1478552544,"2016/11/7 21:2:24",3.72,93.64,,,3.33,11.53,4.16,12.33,4.16,-8.45,,957
2580999, 1478552545,"2016/11/7 21:2:25",3.72,93.80,,,3.33,11.53,4.16,12.33,4.16,-8.45,,957
2581998, 1478552546,"2016/11/7 21:2:26",3.72,93.80,,,3.32,11.52,4.16,12.33,4.16,-8.45,,899
2583000, 1478552547,"2016/11/7 21:2:27",3.72,93.80,,,3.31,11.47,4.16,12.33,4.16,-8.45,,930
2583998, 1478552548,"2016/11/7 21:2:28",3.72,93.80,,,3.33,11.55,4.16,12.33,4.16,-8.45,,986
2584998, 1478552549,"2016/11/7 21:2:29",3.72,93.80,,,3.33,11.55,4.16,12.33,4.16,-8.45,,930
2586000, 1478552550,"2016/11/7 21:2:30",3.72,93.80,,,3.33,11.57,4.16,12.33,4.16,-8.45,,899
2586999, 1478552551,"2016/11/7 21:2:31",3.73,93.95,,,3.33,11.57,4.16,12.33,4.16,-8.45,,928
2588000, 1478552552,"2016/11/7 21:2:32",3.73,93.95,,,3.33,11.57,4.16,12.33,4.16,-7.12,,930
2588998, 1478552553,"2016/11/7 21:2:33",3.73,94.10,,,3.34,11.60,4.16,13.92,4.16,-8.45,,957
2589999, 1478552554,"2016/11/7 21:2:34",3.73,94.10,,,3.33,11.57,4.16,12.33,4.15,-9.79,,960
2590999, 1478552555,"2016/11/7 21:2:35",3.73,94.10,,,3.33,11.57,4.16,12.33,4.16,-7.12,,957
2592000, 1478552556,"2016/11/7 21:2:36",3.73,94.10,,,3.34,11.58,4.16,12.33,4.16,-8.45,,957
2593000, 1478552557,"2016/11/7 21:2:37",3.73,94.10,,,3.33,11.57,4.16,13.92,4.16,-8.45,,960
2593999, 1478552558,"2016/11/7 21:2:38",3.73,94.10,,,3.29,11.41,4.16,12.33,4.16,-8.45,,928
2595000, 1478552559,"2016/11/7 21:2:39",3.73,94.10,,,3.33,11.53,4.16,12.33,4.16,-8.45,,928
2595998, 1478552560,"2016/11/7 21:2:40",3.74,94.25,,,3.32,11.50,4.16,12.33,4.16,-7.12,,900
2597000, 1478552561,"2016/11/7 21:2:41",3.74,94.25,,,3.33,11.53,4.16,12.33,4.16,-8.45,,957
2597999, 1478552562,"2016/11/7 21:2:42",3.73,94.10,,,3.33,11.53,4.16,12.33,4.16,-8.45,,899
2598999, 1478552563,"2016/11/7 21:2:43",3.73,94.10,,,3.33,11.57,4.16,12.33,4.16,-8.45,,957
2599999, 1478552564,"2016/11/7 21:2:44",3.74,94.25,,,3.33,11.55,4.16,12.33,4.16,-8.45,,960
2600999, 1478552565,"2016/11/7 21:2:45",3.73,94.10,,,3.33,11.53,4.16,13.92,4.16,-8.45,,930
2601999, 1478552566,"2016/11/7 21:2:46",3.73,94.10,,,3.32,11.52,4.16,12.33,4.16,-8.45,,928
2602999, 1478552567,"2016/11/7 21:2:47",3.73,94.10,,,3.33,11.55,4.16,13.92,4.16,-8.45,,928
2604000, 1478552568,"2016/11/7 21:2:48",3.73,94.10,,,3.33,11.53,4.16,12.33,4.16,-8.45,,960
2604999, 1478552569,"2016/11/7 21:2:49",3.73,94.10,,,3.29,11.40,4.16,12.33,4.16,-8.45,,899
2606000, 1478552570,"2016/11/7 21:2:50",3.73,93.95,,,3.33,11.53,4.16,12.33,4.16,-8.45,,986
2606999, 1478552571,"2016/11/7 21:2:51",3.73,93.95,,,3.39,11.77,4.16,12.33,4.16,-8.45,,930
2608000, 1478552572,"2016/11/7 21:2:52",3.73,94.10,,,3.41,11.82,4.16,12.33,4.16,-8.45,,928
2609000, 1478552573,"2016/11/7 21:2:53",3.73,94.10,,,3.42,11.86,4.16,12.33,4.16,-8.45,,899
2609999, 1478552574,"2016/11/7 21:2:54",3.73,93.95,,,3.42,11.87,4.16,13.92,4.16,-8.45,,957
2611000, 1478552575,"2016/11/7 21:2:55",3.73,93.95,,,3.40,11.79,4.16,12.33,4.16,-8.45,,930
2611999, 1478552576,"2016/11/7 21:2:56",3.72,93.80,,,3.43,11.91,4.16,12.33,4.16,-8.45,,1015
2613000, 1478552577,"2016/11/7 21:2:57",3.72,93.80,,,3.43,11.89,4.16,12.33,4.16,-8.45,,930
2613999, 1478552578,"2016/11/7 21:2:58",3.72,93.64,,,3.44,11.92,4.16,12.33,4.16,-8.45,,986
2615000, 1478552579,"2016/11/7 21:2:59",3.72,93.64,,,3.44,11.94,4.16,12.33,4.16,-8.45,,899
2615999, 1478552580,"2016/11/7 21:3:0",3.72,93.64,,,3.45,11.96,4.16,12.33,4.16,-8.45,,899
2616999, 1478552581,"2016/11/7 21:3:1",3.72,93.64,,,3.46,11.99,4.16,12.33,4.16,-8.45,,899
2617999, 1478552582,"2016/11/7 21:3:2",3.72,93.64,,,3.34,11.60,4.16,12.33,4.16,-8.45,,960
2618999, 1478552583,"2016/11/7 21:3:3",3.72,93.64,,,3.33,11.55,4.16,13.92,4.16,-8.45,,957
2620000, 1478552584,"2016/11/7 21:3:4",3.71,93.49,,,3.32,11.52,4.16,12.33,4.16,-8.45,,899
2620999, 1478552585,"2016/11/7 21:3:5",3.71,93.49,,,3.32,11.52,4.16,12.33,4.16,-8.45,,957
2622000, 1478552587,"2016/11/7 21:3:7",3.71,93.49,,,3.29,11.41,4.16,12.33,4.16,-8.45,,1020
2622999, 1478552588,"2016/11/7 21:3:8",3.71,93.34,,,3.33,11.53,4.16,13.92,4.16,-8.45,,899
2624000, 1478552589,"2016/11/7 21:3:9",3.71,93.49,,,3.33,11.53,4.16,12.33,4.16,-8.45,,930
2624999, 1478552590,"2016/11/7 21:3:10",3.71,93.49,,,3.31,11.48,4.16,12.33,4.16,-8.45,,986
2625998, 1478552591,"2016/11/7 21:3:11",3.71,93.49,,,3.32,11.52,4.16,12.33,4.16,-8.45,,957
2626999, 1478552592,"2016/11/7 21:3:12",3.71,93.49,,,3.32,11.50,4.16,12.33,4.16,-8.45,,930
2627998, 1478552593,"2016/11/7 21:3:13",3.71,93.49,,,3.32,11.52,4.16,12.33,4.16,-8.45,,1044
2628999, 1478552594,"2016/11/7 21:3:14",3.71,93.49,,,3.31,11.48,4.16,12.33,4.16,-8.45,,930
2629999, 1478552595,"2016/11/7 21:3:15",3.71,93.49,,,3.32,11.50,4.16,12.33,4.16,-8.45,,928
2631000, 1478552596,"2016/11/7 21:3:16",3.71,93.49,,,3.40,11.79,4.16,12.33,4.16,-8.45,,928
2631999, 1478552597,"2016/11/7 21:3:17",3.71,93.49,,,3.44,11.94,4.16,12.33,4.16,-8.45,,986
2632999, 1478552598,"2016/11/7 21:3:18",3.71,93.49,,,3.45,11.97,4.16,12.33,4.16,-8.45,,930
2633999, 1478552599,"2016/11/7 21:3:19",3.71,93.49,,,3.50,12.14,4.16,12.33,4.16,-8.45,,928
2634998, 1478552600,"2016/11/7 21:3:20",3.71,93.34,,,3.52,12.19,4.16,12.33,4.16,-8.45,,960
2636000, 1478552601,"2016/11/7 21:3:21",3.68,92.41,,,3.54,12.28,4.16,13.92,4.16,-8.45,,899
2636999, 1478552602,"2016/11/7 21:3:22",3.64,91.31,,,3.54,12.26,4.16,12.33,4.16,-8.45,,928
2638000, 1478552603,"2016/11/7 21:3:23",3.61,90.18,,,3.54,12.30,4.16,13.92,4.16,-8.45,,960
2638999, 1478552604,"2016/11/7 21:3:24",3.57,88.87,,,3.54,12.30,4.16,12.33,4.16,-8.45,,928
2639998, 1478552605,"2016/11/7 21:3:25",3.56,88.71,,,3.56,12.35,4.16,12.33,4.16,-8.45,,930
2641000, 1478552606,"2016/11/7 21:3:26",3.56,88.54,,,3.57,12.38,4.16,12.33,4.16,-8.45,,1015
2641999, 1478552607,"2016/11/7 21:3:27",3.54,87.70,,,3.58,12.41,4.16,13.92,4.16,-8.45,,957
2642999, 1478552608,"2016/11/7 21:3:28",3.51,86.85,,,3.59,12.46,4.16,12.33,4.16,-8.45,,990
2643999, 1478552609,"2016/11/7 21:3:29",3.48,85.82,,,3.56,12.36,4.16,12.33,4.16,-8.45,,928
2645000, 1478552610,"2016/11/7 21:3:30",3.47,85.29,,,3.61,12.52,4.16,12.33,4.16,-8.45,,957
2646000, 1478552611,"2016/11/7 21:3:31",3.47,85.47,,,3.62,12.57,4.16,12.33,4.16,-8.45,,930
2647000, 1478552612,"2016/11/7 21:3:32",3.46,84.94,,,3.63,12.58,4.16,12.33,4.16,-8.45,,986
2647999, 1478552613,"2016/11/7 21:3:33",3.46,84.94,,,3.63,12.60,4.16,12.33,4.16,-8.45,,957
2648999, 1478552614,"2016/11/7 21:3:34",3.44,84.41,,,3.63,12.60,4.16,12.33,4.16,-8.45,,930
2650000, 1478552615,"2016/11/7 21:3:35",3.44,84.23,,,3.60,12.48,4.16,12.33,4.16,-8.45,,957
2650998, 1478552616,"2016/11/7 21:3:36",3.44,84.41,,,3.64,12.62,4.16,12.33,4.16,-8.45,,928
2651999, 1478552617,"2016/11/7 21:3:37",3.43,83.87,,,3.65,12.65,4.16,13.92,4.16,-8.45,,960
2652999, 1478552618,"2016/11/7 21:3:38",3.42,83.69,,,3.65,12.65,4.16,12.33,4.16,-8.45,,986
2654000, 1478552619,"2016/11/7 21:3:39",3.42,83.69,,,3.65,12.67,4.16,12.33,4.16,-8.45,,928
2654999, 1478552620,"2016/11/7 21:3:40",3.41,83.15,,,3.66,12.70,4.16,12.33,4.16,-8.45,,928
2656000, 1478552621,"2016/11/7 21:3:41",3.40,82.79,,,3.67,12.72,4.16,12.33,4.16,-8.45,,928
2656999, 1478552622,"2016/11/7 21:3:42",3.40,82.79,,,3.67,12.72,4.16,12.33,4.16,-8.45,,930
2657999, 1478552623,"2016/11/7 21:3:43",3.40,82.79,,,3.67,12.72,4.16,12.33,4.16,-8.45,,957
2659000, 1478552624,"2016/11/7 21:3:44",3.38,82.05,,,3.67,12.74,4.16,13.92,4.16,-8.45,,957
2659999, 1478552625,"2016/11/7 21:3:45",3.38,82.24,,,3.68,12.77,4.16,12.33,4.16,-8.45,,928
2661000, 1478552626,"2016/11/7 21:3:46",3.38,82.05,,,3.65,12.65,4.16,12.33,4.16,-8.45,,990
2661998, 1478552627,"2016/11/7 21:3:47",3.36,81.50,,,3.69,12.79,4.16,12.33,4.16,-8.45,,986
2662999, 1478552628,"2016/11/7 21:3:48",3.35,81.12,,,3.69,12.80,4.16,12.33,4.16,-8.45,,990
2664000, 1478552629,"2016/11/7 21:3:49",3.36,81.31,,,3.68,12.77,4.16,12.33,4.16,-8.45,,1015
2664999, 1478552630,"2016/11/7 21:3:50",3.36,81.31,,,3.70,12.82,4.16,12.33,4.15,-9.79,,928
2666000, 1478552631,"2016/11/7 21:3:51",3.36,81.31,,,3.70,12.82,4.16,12.33,4.16,-8.45,,930
2666999, 1478552632,"2016/11/7 21:3:52",3.35,81.12,,,3.71,12.87,4.16,12.33,4.16,-8.45,,928
2667999, 1478552633,"2016/11/7 21:3:53",3.35,80.93,,,3.71,12.87,4.16,12.33,4.16,-8.45,,930
2668999, 1478552634,"2016/11/7 21:3:54",3.34,80.75,,,3.72,12.89,4.16,12.33,4.16,-8.45,,986
2670000, 1478552635,"2016/11/7 21:3:55",3.33,80.37,,,3.72,12.89,4.16,12.33,4.16,-8.45,,957
2670999, 1478552636,"2016/11/7 21:3:56",3.33,80.18,,,3.71,12.85,4.16,13.92,4.16,-8.45,,957
2671998, 1478552637,"2016/11/7 21:3:57",3.33,80.37,,,3.67,12.72,4.16,12.33,4.16,-8.45,,1020
2672999, 1478552638,"2016/11/7 21:3:58",3.31,79.41,,,3.71,12.85,4.16,12.33,4.16,-8.45,,899
2673999, 1478552639,"2016/11/7 21:3:59",3.31,79.22,,,3.73,12.92,4.16,12.33,4.14,-12.48,,990
2675000, 1478552640,"2016/11/7 21:4:0",3.28,78.05,,,3.75,13.01,4.16,12.33,4.16,-8.45,,928
2675999, 1478552641,"2016/11/7 21:4:1",3.27,77.85,,,3.77,13.09,4.16,12.33,4.15,-9.79,,1044
2677000, 1478552642,"2016/11/7 21:4:2",3.27,77.66,,,3.77,13.09,4.16,12.33,4.16,-8.45,,990
2677999, 1478552643,"2016/11/7 21:4:3",3.26,77.46,,,3.78,13.13,4.16,12.33,4.16,-8.45,,928
2678999, 1478552644,"2016/11/7 21:4:4",3.26,77.26,,,3.78,13.11,4.16,12.33,4.16,-8.45,,930
2680000, 1478552645,"2016/11/7 21:4:5",3.25,76.86,,,3.79,13.16,4.16,12.33,4.16,-8.45,,928
2680999, 1478552646,"2016/11/7 21:4:6",3.24,76.66,,,3.78,13.13,4.16,12.33,4.16,-8.45,,928
2682000, 1478552647,"2016/11/7 21:4:7",3.23,76.26,,,3.73,12.94,4.16,12.33,4.16,-8.45,,960
2682998, 1478552648,"2016/11/7 21:4:8",3.24,76.46,,,3.70,12.82,4.16,12.33,4.16,-8.45,,928
2683999, 1478552649,"2016/11/7 21:4:9",3.24,76.66,,,3.74,12.97,4.16,12.33,4.16,-8.45,,986
2684999, 1478552650,"2016/11/7 21:4:10",3.25,76.86,,,3.75,13.01,4.16,12.33,4.14,-12.48,,960
2686000, 1478552651,"2016/11/7 21:4:11",3.25,76.86,,,3.75,12.99,4.16,12.33,4.16,-8.45,,986
2686999, 1478552652,"2016/11/7 21:4:12",3.25,77.06,,,3.74,12.97,4.16,13.92,4.16,-8.45,,986
2688000, 1478552653,"2016/11/7 21:4:13",3.26,77.26,,,3.74,12.97,4.16,12.33,4.16,-8.45,,990
2689000, 1478552654,"2016/11/7 21:4:14",3.26,77.26,,,3.71,12.85,4.16,12.33,4.16,-8.45,,960
2689999, 1478552655,"2016/11/7 21:4:15",3.27,77.66,,,3.75,12.99,4.16,13.92,4.16,-8.45,,957
2691000, 1478552656,"2016/11/7 21:4:16",3.27,77.85,,,3.73,12.92,4.16,12.33,4.16,-7.12,,1023
2691999, 1478552657,"2016/11/7 21:4:17",3.27,77.66,,,3.73,12.92,4.16,12.33,4.16,-8.45,,928
2693000, 1478552658,"2016/11/7 21:4:18",3.27,77.66,,,3.74,12.96,4.16,12.33,4.16,-8.45,,928
2693999, 1478552659,"2016/11/7 21:4:19",3.27,77.66,,,3.74,12.97,4.16,12.33,4.16,-8.45,,928
2695000, 1478552660,"2016/11/7 21:4:20",3.26,77.46,,,3.75,12.99,4.16,12.33,4.16,-8.45,,957
2696000, 1478552661,"2016/11/7 21:4:21",3.26,77.46,,,3.75,12.99,4.16,13.92,4.16,-8.45,,960
2696998, 1478552662,"2016/11/7 21:4:22",3.27,77.66,,,3.75,13.01,4.16,12.33,4.16,-8.45,,957
2697999, 1478552663,"2016/11/7 21:4:23",3.27,77.66,,,3.75,12.99,4.16,12.33,4.16,-8.45,,957
2698998, 1478552664,"2016/11/7 21:4:24",3.27,77.85,,,3.60,12.50,4.16,12.33,4.16,-8.45,,990
2699999, 1478552665,"2016/11/7 21:4:25",3.33,79.99,,,3.57,12.40,4.16,12.33,4.16,-7.12,,930
2700999, 1478552666,"2016/11/7 21:4:26",3.37,81.87,,,3.59,12.46,4.16,12.33,4.16,-8.45,,928
2702000, 1478552667,"2016/11/7 21:4:27",3.42,83.51,,,3.61,12.53,4.16,12.33,4.16,-8.45,,1020
2702999, 1478552668,"2016/11/7 21:4:28",3.46,84.94,,,3.59,12.46,4.16,12.33,4.16,-8.45,,957
2704000, 1478552669,"2016/11/7 21:4:29",3.49,86.16,,,3.58,12.41,4.16,12.33,4.16,-8.45,,957
2705000, 1478552670,"2016/11/7 21:4:30",3.52,87.02,,,3.57,12.40,4.16,12.33,4.16,-8.45,,960
2705999, 1478552671,"2016/11/7 21:4:31",3.54,88.04,,,3.57,12.40,4.16,12.33,4.16,-8.45,,928
2707000, 1478552672,"2016/11/7 21:4:32",3.56,88.71,,,3.57,12.38,4.16,12.33,4.16,-8.45,,960
2707998, 1478552673,"2016/11/7 21:4:33",3.58,89.37,,,3.57,12.40,4.16,12.33,4.16,-8.45,,928
2708999, 1478552674,"2016/11/7 21:4:34",3.60,89.86,,,3.57,12.40,4.16,12.33,4.16,-8.45,,986
2709998, 1478552675,"2016/11/7 21:4:35",3.61,90.18,,,3.57,12.38,4.16,12.33,4.16,-8.45,,928
2711000, 1478552676,"2016/11/7 21:4:36",3.62,90.67,,,3.52,12.21,4.16,12.33,4.16,-8.45,,990
2711999, 1478552677,"2016/11/7 21:4:37",3.63,90.83,,,3.56,12.36,4.16,13.92,4.16,-8.45,,928
2712999, 1478552678,"2016/11/7 21:4:38",3.64,91.15,,,3.55,12.33,4.16,12.33,4.16,-8.45,,930
2713999, 1478552679,"2016/11/7 21:4:39",3.65,91.47,,,3.57,12.38,4.16,12.33,4.16,-8.45,,957
2714999, 1478552680,"2016/11/7 21:4:40",3.65,91.62,,,3.56,12.35,4.16,12.33,4.16,-8.45,,957
2715999, 1478552681,"2016/11/7 21:4:41",3.66,91.78,,,3.56,12.36,4.16,12.33,4.16,-8.45,,930
2716998, 1478552682,"2016/11/7 21:4:42",3.66,91.94,,,3.56,12.35,4.16,12.33,4.16,-8.45,,928
2717999, 1478552683,"2016/11/7 21:4:43",3.67,92.25,,,3.57,12.40,4.16,12.33,4.16,-8.45,,1020
2718999, 1478552684,"2016/11/7 21:4:44",3.67,92.25,,,3.55,12.31,4.16,12.33,4.16,-8.45,,899
2720000, 1478552685,"2016/11/7 21:4:45",3.68,92.41,,,3.55,12.31,4.16,13.92,4.16,-8.45,,928
2721000, 1478552686,"2016/11/7 21:4:46",3.68,92.57,,,3.54,12.30,4.16,12.33,4.16,-8.45,,960
2721999, 1478552687,"2016/11/7 21:4:47",3.69,92.72,,,3.52,12.21,4.16,12.33,4.16,-8.45,,928
2723000, 1478552688,"2016/11/7 21:4:48",3.69,92.72,,,3.54,12.30,4.16,13.92,4.16,-8.45,,990
2723998, 1478552689,"2016/11/7 21:4:49",3.69,92.88,,,3.54,12.28,4.16,13.92,4.16,-8.45,,900
2725000, 1478552690,"2016/11/7 21:4:50",3.70,93.03,,,3.54,12.30,4.16,13.92,4.16,-8.45,,928
2725999, 1478552691,"2016/11/7 21:4:51",3.70,93.03,,,3.54,12.26,4.16,12.33,4.16,-8.45,,986
2727000, 1478552692,"2016/11/7 21:4:52",3.70,93.03,,,3.54,12.28,4.16,12.33,4.16,-8.45,,960
2727999, 1478552693,"2016/11/7 21:4:53",3.70,93.18,,,3.53,12.24,4.16,12.33,4.16,-8.45,,957
2728999, 1478552694,"2016/11/7 21:4:54",3.70,93.18,,,3.54,12.28,4.16,12.33,4.16,-8.45,,960
2730000, 1478552695,"2016/11/7 21:4:55",3.70,93.18,,,3.54,12.26,4.16,12.33,4.16,-8.45,,957
2730999, 1478552696,"2016/11/7 21:4:56",3.71,93.34,,,3.53,12.24,4.16,12.33,4.16,-8.45,,928
2731999, 1478552697,"2016/11/7 21:4:57",3.71,93.34,,,3.54,12.28,4.16,13.92,4.18,-1.80,,960
2732999, 1478552698,"2016/11/7 21:4:58",3.71,93.49,,,3.50,12.13,4.16,12.33,4.16,-8.45,,899
2733999, 1478552699,"2016/11/7 21:4:59",3.71,93.49,,,3.54,12.28,4.16,12.33,4.15,-9.79,,957
2734999, 1478552700,"2016/11/7 21:5:0",3.71,93.49,,,3.53,12.24,4.16,12.33,4.15,-9.79,,992
2736000, 1478552701,"2016/11/7 21:5:1",3.72,93.64,,,3.54,12.26,4.16,12.33,4.16,-8.45,,928
2736999, 1478552702,"2016/11/7 21:5:2",3.72,93.64,,,3.53,12.23,4.16,12.33,4.16,-8.45,,957
2737999, 1478552703,"2016/11/7 21:5:3",3.72,93.64,,,3.53,12.24,4.16,12.33,4.16,-8.45,,930
2739000, 1478552704,"2016/11/7 21:5:4",3.72,93.64,,,3.50,12.14,4.16,13.92,4.16,-8.45,,957
2739999, 1478552705,"2016/11/7 21:5:5",3.72,93.64,,,3.51,12.18,4.16,12.33,4.16,-8.45,,928
2741000, 1478552706,"2016/11/7 21:5:6",3.72,93.80,,,3.53,12.23,4.16,12.33,4.16,-8.45,,961
2741999, 1478552707,"2016/11/7 21:5:7",3.72,93.64,,,3.53,12.23,4.16,12.33,4.16,-8.45,,899
